指标名称,中间价:美元兑人民币,SHIBOR:1周,中国:银行间同业拆借加权利率:7天,中国:7天回购利率:加权平均:最近1周(B1W),中国:固定利率国债:发行利率:10年,中国:公开市场操作:货币净投放,中国:人民币存款准备金率(变动公告日期):大型存款类金融机构,中国:人民币存款准备金率:大型存款类金融机构:变动日期,中国:逆回购数量:7天,中国:正回购数量:14天
单位,,%,%,%,%,亿元,%,%,亿元,亿元
1996/7/31,8.3109,,,,,,,,,
1996/8/1,8.3107,,,,,,,,,
1996/8/2,8.3105,,,,,,,,,
1996/8/5,8.3104,,,,,,,,,
1996/8/6,8.31,,,,,,,,,
1996/8/7,8.3098,,,,,,,,,
1996/8/8,8.3095,,,,,,,,,
1996/8/9,8.3095,,,,,,,,,
1996/8/12,8.309,,,,,,,,,
1996/8/13,8.3086,,,,,,,,,
1996/8/14,8.308,,,,,,,,,
1996/8/15,8.3074,,,,,,,,,
1996/8/16,8.3072,,,,,,,,,
1996/8/19,8.3069,,,,,,,,,
1996/8/20,8.3066,,,,,,,,,
1996/8/21,8.3065,,,,,,,,,
1996/8/22,8.3071,,,,,,,,,
1996/8/23,8.3069,,,,,,,,,
1996/8/26,8.3071,,,,,,,,,
1996/8/27,8.3071,,,,,,,,,
1996/8/28,8.3069,,,,,,,,,
1996/8/29,8.3066,,,,,,,,,
1996/8/30,8.3064,,,,,,,,,
1996/9/2,8.3063,,,,,,,,,
1996/9/3,8.3061,,,,,,,,,
1996/9/4,8.306,,,,,,,,,
1996/9/5,8.3061,,,,,,,,,
1996/9/6,8.3059,,,,,,,,,
1996/9/9,8.3057,,,,,,,,,
1996/9/10,8.3055,,,,,,,,,
1996/9/11,8.3054,,,,,,,,,
1996/9/12,8.3053,,,,,,,,,
1996/9/13,8.3052,,,,,,,,,
1996/9/16,8.305,,,,,,,,,
1996/9/17,8.3046,,,,,,,,,
1996/9/18,8.3043,,,,,,,,,
1996/9/19,8.3041,,,,,,,,,
1996/9/20,8.3036,,,,,,,,,
1996/9/23,8.303,,,,,,,,,
1996/9/24,8.3024,,,,,,,,,
1996/9/25,8.3022,,,,,,,,,
1996/9/26,8.3025,,,,,,,,,
1996/9/27,8.3021,,,,,,,,,
1996/10/2,8.3017,,,,,,,,,
1996/10/3,8.3017,,,,,,,,,
1996/10/4,8.3015,,,,,,,,,
1996/10/7,8.3007,,,,,,,,,
1996/10/8,8.3007,,,,,,,,,
1996/10/9,8.3005,,,,,,,,,
1996/10/10,8.3005,,,,,,,,,
1996/10/11,8.2999,,,,,,,,,
1996/10/14,8.2993,,,,,,,,,
1996/10/15,8.2988,,,,,,,,,
1996/10/16,8.2981,,,,,,,,,
1996/10/17,8.2975,,,,,,,,,
1996/10/18,8.297,,,,,,,,,
1996/10/21,8.2978,,,,,,,,,
1996/10/22,8.2991,,,,,,,,,
1996/10/23,8.3001,,,,,,,,,
1996/10/24,8.3001,,,,,,,,,
1996/10/25,8.3006,,,,,,,,,
1996/10/28,8.301,,,,,,,,,
1996/10/29,8.3012,,,,,,,,,
1996/10/30,8.3007,,,,,,,,,
1996/10/31,8.3007,,,,,,,,,
1996/11/1,8.2997,,,,,,,,,
1996/11/4,8.2985,,,,,,,,,
1996/11/5,8.2979,,,,,,,,,
1996/11/6,8.2977,,,,,,,,,
1996/11/7,8.2975,,,,,,,,,
1996/11/8,8.2973,,,,,,,,,
1996/11/11,8.297,,,,,,,,,
1996/11/12,8.2966,,,,,,,,,
1996/11/13,8.2967,,,,,,,,,
1996/11/14,8.2981,,,,,,,,,
1996/11/15,8.2994,,,,,,,,,
1996/11/18,8.3,,,,,,,,,
1996/11/19,8.3002,,,,,,,,,
1996/11/20,8.3002,,,,,,,,,
1996/11/21,8.3001,,,,,,,,,
1996/11/22,8.3011,,,,,,,,,
1996/11/25,8.3017,,,,,,,,,
1996/11/27,8.3012,,,,,,,,,
1996/11/28,8.301,,,,,,,,,
1996/11/29,8.3007,,,,,,,,,
1996/12/2,8.3012,,,,,,,,,
1996/12/3,8.3012,,,,,,,,,
1996/12/4,8.3011,,,,,,,,,
1996/12/5,8.3013,,,,,,,,,
1996/12/6,8.3013,,,,,,,,,
1996/12/9,8.3002,,,,,,,,,
1996/12/10,8.2996,,,,,,,,,
1996/12/11,8.2994,,,,,,,,,
1996/12/12,8.2992,,,,,,,,,
1996/12/13,8.2995,,,,,,,,,
1996/12/16,8.299,,,,,,,,,
1996/12/17,8.2986,,,,,,,,,
1996/12/18,8.2983,,,,,,,,,
1996/12/19,8.2979,,,,,,,,,
1996/12/20,8.2975,,,,,,,,,
1996/12/23,8.297,,,,,,,,,
1996/12/24,8.2977,,,,,,,,,
1996/12/25,8.298,,,,,,,,,
1996/12/26,8.2979,,,,,,,,,
1996/12/27,8.2977,,,,,,,,,
1996/12/30,8.2982,,,,,,,,,
1996/12/31,8.2982,,,,,,,,,
1997/1/1,8.2982,,,,,,,,,
1997/1/2,8.2984,,,,,,,,,
1997/1/3,8.2983,,,,,,,,,
1997/1/6,8.2983,,,,,,,,,
1997/1/7,8.298,,,,,,,,,
1997/1/8,8.2976,,,,,,,,,
1997/1/9,8.2972,,,,,,,,,
1997/1/10,8.2968,,,,,,,,,
1997/1/13,8.2967,,,,,,,,,
1997/1/14,8.2966,,,,,,,,,
1997/1/15,8.2964,,,,,,,,,
1997/1/16,8.2962,,,,,,,,,
1997/1/17,8.2958,,,,,,,,,
1997/1/20,8.2956,,,,,,,,,
1997/1/21,8.2956,,,,,,,,,
1997/1/22,8.2955,,,,,,,,,
1997/1/23,8.2954,,,,,,,,,
1997/1/24,8.2954,,,,,,,,,
1997/1/27,8.2951,,,,,,,,,
1997/1/28,8.2948,,,,,,,,,
1997/1/29,8.2944,,,,,,,,,
1997/1/30,8.294,,,,,,,,,
1997/1/31,8.2938,,,,,,,,,
1997/2/3,8.2934,,,,,,,,,
1997/2/4,8.2931,,,,,,,,,
1997/2/5,8.2927,,,,,,,,,
1997/2/6,8.2925,,,,,,,,,
1997/2/12,8.2916,,,,,,,,,
1997/2/13,8.2916,,,,,,,,,
1997/2/14,8.2922,,,,,,,,,
1997/2/17,8.2925,,,,,,,,,
1997/2/18,8.2924,,,,,,,,,
1997/2/19,8.2921,,,,,,,,,
1997/2/20,8.2938,,,,,,,,,
1997/2/21,8.2939,,,,,,,,,
1997/2/24,8.2941,,,,,,,,,
1997/2/25,8.2938,,,,,,,,,
1997/2/26,8.294,,,,,,,,,
1997/2/27,8.2948,,,,,,,,,
1997/2/28,8.2948,,,,,,,,,
1997/3/3,8.2954,,,,,,,,,
1997/3/4,8.296,,,,,,,,,
1997/3/5,8.2953,,,,,,,,,
1997/3/6,8.295,,,,,,,,,
1997/3/7,8.2957,,,,,,,,,
1997/3/10,8.2957,,,,,,,,,
1997/3/11,8.2953,,,,,,,,,
1997/3/12,8.2952,,,,,,,,,
1997/3/13,8.2953,,,,,,,,,
1997/3/14,8.2955,,,,,,,,,
1997/3/17,8.2955,,,,,,,,,
1997/3/18,8.2958,,,,,,,,,
1997/3/19,8.2958,,,,,,,,,
1997/3/20,8.2959,,,,,,,,,
1997/3/21,8.2959,,,,,,,,,
1997/3/24,8.2956,,,,,,,,,
1997/3/25,8.2956,,,,,,,,,
1997/3/26,8.2968,,,,,,,,,
1997/3/27,8.2966,,,,,,,,,
1997/3/28,8.2964,,,,,,,,,
1997/3/31,8.2964,,,,,,,,,
1997/4/1,8.2955,,,,,,,,,
1997/4/2,8.2953,,,,,,,,,
1997/4/3,8.2963,,,,,,,,,
1997/4/4,8.2969,,,,,,,,,
1997/4/7,8.2968,,,,,,,,,
1997/4/8,8.2966,,,,,,,,,
1997/4/9,8.2966,,,,,,,,,
1997/4/10,8.2965,,,,,,,,,
1997/4/11,8.2965,,,,,,,,,
1997/4/14,8.2969,,,,,,,,,
1997/4/15,8.2965,,,,,,,,,
1997/4/16,8.2961,,,,,,,,,
1997/4/17,8.2956,,,,,,,,,
1997/4/18,8.2951,,,,,,,,,
1997/4/21,8.2951,,,,,,,,,
1997/4/22,8.2948,,,,,,,,,
1997/4/23,8.2949,,,,,,,,,
1997/4/24,8.2946,,,,,,,,,
1997/4/25,8.2948,,,,,,,,,
1997/4/28,8.2943,,,,,,,,,
1997/4/29,8.2949,,,,,,,,,
1997/4/30,8.2949,,,,,,,,,
1997/5/5,8.2949,,,,,,,,,
1997/5/6,8.2947,,,,,,,,,
1997/5/7,8.2943,,,,,,,,,
1997/5/8,8.2938,,,,,,,,,
1997/5/9,8.2934,,,,,,,,,
1997/5/12,8.2931,,,,,,,,,
1997/5/13,8.293,,,,,,,,,
1997/5/14,8.2928,,,,,,,,,
1997/5/15,8.2925,,,,,,,,,
1997/5/16,8.2921,,,,,,,,,
1997/5/19,8.2918,,,,,,,,,
1997/5/20,8.2923,,,,,,,,,
1997/5/21,8.2919,,,,,,,,,
1997/5/22,8.2921,,,,,,,,,
1997/5/23,8.2923,,,,,,,,,
1997/5/26,8.2923,,,,,,,,,
1997/5/27,8.2918,,,,,,,,,
1997/5/28,8.2916,,,,,,,,,
1997/5/29,8.2924,,,,,,,,,
1997/5/30,8.2924,,,,,,,,,
1997/6/2,8.2921,,,,,,,,,
1997/6/3,8.2917,,,,,,,,,
1997/6/4,8.2919,,,,,,,,,
1997/6/5,8.2915,,,,,,,,,
1997/6/6,8.2921,,,,,,,,,
1997/6/9,8.2932,,,,,,,,,
1997/6/10,8.2923,,,,,,,,,
1997/6/11,8.2922,,,,,,,,,
1997/6/12,8.2923,,,,,,,,,
1997/6/13,8.2935,,,,,,,,,
1997/6/16,8.293,,,,,,,,,
1997/6/17,8.2931,,,,,,,,,
1997/6/18,8.2928,,,,,,,,,
1997/6/19,8.2925,,,,,,,,,
1997/6/20,8.2915,,,,,,,,,
1997/6/23,8.2915,,,,,,,,,
1997/6/24,8.2916,,,,,,,,,
1997/6/25,8.2914,,,,,,,,,
1997/6/26,8.291,,,,,,,,,
1997/6/27,8.291,,,,,,,,,
1997/6/28,8.2908,,,,,,,,,
1997/7/2,8.2907,,,,,,,,,
1997/7/3,8.291,,,,,,,,,
1997/7/4,8.2914,,,,,,,,,
1997/7/7,8.2917,,,,,,,,,
1997/7/8,8.2918,,,,,,,,,
1997/7/9,8.2919,,,,,,,,,
1997/7/10,8.292,,,,,,,,,
1997/7/11,8.2913,,,,,,,,,
1997/7/14,8.2906,,,,,,,,,
1997/7/15,8.291,,,,,,,,,
1997/7/16,8.2916,,,,,,,,,
1997/7/17,8.2919,,,,,,,,,
1997/7/18,8.291,,,,,,,,,
1997/7/21,8.2915,,,,,,,,,
1997/7/22,8.2911,,,,,,,,,
1997/7/23,8.2909,,,,,,,,,
1997/7/24,8.2909,,,,,,,,,
1997/7/25,8.2908,,,,,,,,,
1997/7/28,8.2905,,,,,,,,,
1997/7/29,8.2903,,,,,,,,,
1997/7/30,8.2903,,,,,,,,,
1997/7/31,8.2901,,,,,,,,,
1997/8/1,8.2903,,,,,,,,,
1997/8/4,8.2903,,,,,,,,,
1997/8/5,8.2905,,,10.7999,,,,,,
1997/8/6,8.2903,,,10.3626,,,,,,
1997/8/7,8.29,,,9.9679,,,,,,
1997/8/8,8.2903,,,9.6116,,,,,,
1997/8/11,8.2897,,,9.2901,,,,,,
1997/8/12,8.2896,,,8.9999,,,,,,
1997/8/13,8.2891,,,8.9999,,,,,,
1997/8/14,8.2896,,,8.9999,,,,,,
1997/8/15,8.2893,,,8.9999,,,,,,
1997/8/18,8.2889,,,8.9999,,,,,,
1997/8/19,8.2885,,,8.9999,,,,,,
1997/8/20,8.289,,,8.9999,,,,,,
1997/8/21,8.29,,,8.9999,,,,,,
1997/8/22,8.2891,,,8.9999,,,,,,
1997/8/25,8.289,,,8.9999,,,,,,
1997/8/26,8.289,,,8.9999,,,,,,
1997/8/27,8.289,,,8.9999,,,,,,
1997/8/28,8.2892,,,8.9999,,,,,,
1997/8/29,8.2885,,,8.9999,,,,,,
1997/9/1,8.2884,,,8.9999,,,,,,
1997/9/2,8.288,,,8.9999,,,,,,
1997/9/3,8.2883,,,8.9999,,,,,,
1997/9/4,8.2889,,,8.9999,,,,,,
1997/9/5,8.2891,,,8.9999,9.78,,,,,
1997/9/8,8.2884,,,8.9999,,,,,,
1997/9/9,8.2884,,,8.9999,,,,,,
1997/9/10,8.2881,,,8.9999,,,,,,
1997/9/11,8.2887,,,8.9999,,,,,,
1997/9/12,8.2889,,,8.9999,,,,,,
1997/9/15,8.2881,,,8.9999,,,,,,
1997/9/16,8.2876,,,8.9999,,,,,,
1997/9/17,8.2871,,,8.9999,,,,,,
1997/9/18,8.2875,,,8.9999,,,,,,
1997/9/19,8.2873,,,8.9999,,,,,,
1997/9/22,8.2864,,,8.9999,,,,,,
1997/9/23,8.2859,,,8.9999,,,,,,
1997/9/24,8.2854,,,8.9999,,,,,,
1997/9/25,8.2851,,,8.9999,,,,,,
1997/9/26,8.285,,,8.9999,,,,,,
1997/9/29,8.285,,,8.9999,,,,,,
1997/9/30,8.2852,,,8.9999,,,,,,
1997/10/5,8.285,,,8.9999,,,,,,
1997/10/6,8.285,,,8.9999,,,,,,
1997/10/7,8.2845,,,8.9999,,,,,,
1997/10/8,8.2845,,,8.9999,,,,,,
1997/10/9,8.2843,,,8.9999,,,,,,
1997/10/10,8.2841,,,8.9999,,,,,,
1997/10/13,8.2835,,,8.9999,,,,,,
1997/10/14,8.2831,,,8.9999,,,,,,
1997/10/15,8.2832,,,8.9999,,,,,,
1997/10/16,8.2839,,,8.9999,,,,,,
1997/10/17,8.2842,,,8.9999,,,,,,
1997/10/20,8.2839,,,8.9999,,,,,,
1997/10/21,8.2835,,,8.9999,,,,,,
1997/10/22,8.2832,,,8.9999,,,,,,
1997/10/23,8.283,,,8.9999,,,,,,
1997/10/24,8.2836,,,8.9999,,,,,,
1997/10/27,8.2833,,,8.9999,,,,,,
1997/10/28,8.2834,,,9.0291,,,,,,
1997/10/29,8.283,,,9.0554,,,,,,
1997/10/30,8.2832,,,9.0792,,,,,,
1997/10/31,8.2836,,,8.9257,,,,,,
1997/11/3,8.2834,,,8.7871,,,,,,
1997/11/4,8.2829,,,8.6446,,,,,,
1997/11/5,8.2826,,,8.516,,,,,,
1997/11/6,8.2822,,,8.3999,,,,,,
1997/11/7,8.282,,,8.3999,,,,,,
1997/11/10,8.2817,,,8.3999,,,,,,
1997/11/11,8.2813,,,8.3999,,,,,,
1997/11/12,8.281,,,8.4291,,,,,,
1997/11/13,8.2808,,,8.4554,,,,,,
1997/11/14,8.2805,,,8.4792,,,,,,
1997/11/17,8.2806,,,8.5006,,,,,,
1997/11/18,8.2805,,,8.5199,,,,,,
1997/11/19,8.2804,,,8.5272,,,,,,
1997/11/20,8.2803,,,8.5338,,,,,,
1997/11/21,8.2803,,,8.5398,,,,,,
1997/11/24,8.2802,,,8.5378,,,,,,
1997/11/25,8.2801,,,8.5361,,,,,,
1997/11/26,8.2802,,,8.5356,,,,,,
1997/11/27,8.2801,,,8.5352,,,,,,
1997/11/28,8.2801,,,8.5348,,,,,,
1997/12/1,8.2796,,,8.5388,,,,,,
1997/12/2,8.2796,,,8.5425,,,,,,
1997/12/3,8.2799,,,8.5425,,,,,,
1997/12/4,8.2801,,,8.5425,,,,,,
1997/12/5,8.28,,,8.7848,,,,,,
1997/12/8,8.28,,,9.0036,,,,,,
1997/12/9,8.28,,,9.201,,,,,,
1997/12/10,8.28,,,9.3792,,,,,,
1997/12/11,8.28,,,9.5399,,,,,,
1997/12/12,8.2796,,,9.5399,,,,,,
1997/12/15,8.2793,,,9.5399,,,,,,
1997/12/16,8.2788,,,9.5399,,,,,,
1997/12/17,8.2787,,,9.5399,,,,,,
1997/12/18,8.2791,,,9.5399,,,,,,
1997/12/19,8.2792,,,9.5399,,,,,,
1997/12/22,8.2797,,,9.5399,,,,,,
1997/12/23,8.2798,,,9.5399,,,,,,
1997/12/24,8.28,,,9.5399,,,,,,
1997/12/25,8.2799,,,9.5399,,,,,,
1997/12/26,8.2793,,,9.5399,,,,,,
1997/12/29,8.2793,,,9.5399,,,,,,
1997/12/30,8.2794,,,9.5399,,,,,,
1997/12/31,8.2798,,,9.5399,,,,,,
1998/1/4,8.2796,,,9.5399,,,,,,
1998/1/5,8.2798,,,9.5399,,,,,,
1998/1/6,8.28,,,9.5399,,,,,,
1998/1/7,8.2799,,,9.5399,,,,,,
1998/1/8,8.28,,,9.5399,,,,,,
1998/1/9,8.2797,,,9.2629,,,,,,
1998/1/12,8.2796,,,9.0665,,,,,,
1998/1/13,8.2794,,,8.8357,,,,,,
1998/1/14,8.279,,,8.6857,,,,,,
1998/1/15,8.2789,,,8.5503,,,,,,
1998/1/16,8.2786,,,8.5939,,,,,,
1998/1/19,8.2789,,,8.6013,,,,,,
1998/1/20,8.279,,,8.6399,,,,,,
1998/1/21,8.2786,,,8.6302,,,,,,
1998/1/22,8.2786,,,8.6215,,,,,,
1998/1/23,8.2784,,,8.6378,,,,,,
1998/1/24,8.2782,,,8.6526,,,,,,
1998/1/25,8.2783,,,8.666,,,,,,
1998/1/26,8.2782,,,8.6838,,,,,,
1998/1/27,8.2789,,,8.6999,,,,,,
1998/2/4,8.2785,,,8.6999,,,,,,
1998/2/5,8.2789,,,8.6999,,,,,,
1998/2/6,8.2786,,,8.6999,,,,,,
1998/2/9,8.2785,,,8.6999,,,,,,
1998/2/10,8.2785,,,8.6999,,,,,,
1998/2/11,8.2789,,,8.6999,,,,,,
1998/2/12,8.2792,,,8.6708,,,,,,
1998/2/13,8.2795,,,8.6445,,,,,,
1998/2/16,8.2796,,,8.6207,,,,,,
1998/2/17,8.2798,,,8.6212,,,,,,
1998/2/18,8.2798,,,8.6045,,,,,,
1998/2/19,8.2796,,,8.6021,,,,,,
1998/2/20,8.2795,,,8.6,,,,,,
1998/2/23,8.2792,,,8.598,,,,,,
1998/2/24,8.2791,,,8.5832,,,,,,
1998/2/25,8.2791,,,8.5799,,,,,,
1998/2/26,8.279,,,8.5799,,,,,,
1998/2/27,8.279,,,8.5799,,,,,,
1998/3/2,8.2789,,,8.5799,,,,,,
1998/3/3,8.2789,,,8.5799,,,,,,
1998/3/4,8.279,,,8.5799,,,,,,
1998/3/5,8.2791,,,8.5799,,,,,,
1998/3/6,8.2791,,,8.6091,,,,,,
1998/3/9,8.2788,,,8.6354,,,,,,
1998/3/10,8.2789,,,8.6592,,,,,,
1998/3/11,8.2791,,,8.666,,,,,,
1998/3/12,8.2795,,,8.6722,,,,,,
1998/3/13,8.2795,,,8.6603,,,,,,
1998/3/16,8.2794,,,8.6496,,,,,,
1998/3/17,8.2792,,,8.6399,,,,,,
1998/3/18,8.2791,,,8.6399,,,,,,
1998/3/19,8.279,,,8.6399,,,,,,
1998/3/20,8.2792,,,8.6399,,,,,,
1998/3/21,,,,,,,,8,,
1998/3/23,8.2791,,,8.6399,,,,,,
1998/3/24,8.2795,,,8.6254,,,,,,
1998/3/25,8.2797,,,8.6122,,,,,,
1998/3/26,8.2797,,,8.6003,,,,,,
1998/3/27,8.2792,,,8.5896,,,,,,
1998/3/30,8.2792,,,8.5799,,,,,,
1998/3/31,8.2791,,,8.2009,,,,,,
1998/4/1,8.2793,,,7.8588,,,,,,
1998/4/2,8.2793,,,7.5501,,,,,,
1998/4/3,8.2795,,,7.2714,,,,,,
1998/4/6,8.2797,,,7.0637,,,,,,
1998/4/7,8.2796,,,7.1032,,,,,,
1998/4/8,8.2798,,,7.1388,,,,,,
1998/4/9,8.2795,,,7.1709,,,,,,
1998/4/10,8.2795,,,7.2,,,,,,
1998/4/13,8.2795,,,7.2,,,,,,
1998/4/14,8.2793,,,7.2,,,,,,
1998/4/15,8.2791,,,7.2,,,,,,
1998/4/16,8.2794,,,7.2,,,,,,
1998/4/17,8.2797,,,7.2,,,,,,
1998/4/20,8.2794,,,7.2,,,,,,
1998/4/21,8.2794,,,7.0736,,,,,,
1998/4/22,8.2793,,,6.9596,,,,,,
1998/4/23,8.2789,,,7.0891,,,,,,
1998/4/24,8.2789,,,7.206,,,,,,
1998/4/27,8.2786,,,7.3115,,,,,,
1998/4/28,8.2787,,,7.4823,,,,,,
1998/4/29,8.2782,,,7.6365,,,,,,
1998/4/30,8.2781,,,7.6365,,,,,,
1998/5/4,8.2779,,,7.6365,,,,,,
1998/5/5,8.2785,,,7.6365,,,,,,
1998/5/6,8.2781,,,7.6365,,,,,,
1998/5/7,8.2783,,,7.6365,,,,,,
1998/5/8,8.2786,,,7.6365,,,,,,
1998/5/11,8.2788,,,7.6365,,,,,,
1998/5/12,8.2782,,,7.6365,,,,,,
1998/5/13,8.2786,,,7.6365,,,,,,
1998/5/14,8.2789,,,7.375,,,,,,
1998/5/15,8.2789,,,7.1389,,,,,,
1998/5/18,8.279,,,6.9258,,,,,,
1998/5/19,8.2793,,,6.7335,,,,,,
1998/5/20,8.2796,,,6.56,,,,,,
1998/5/21,8.2796,,,6.56,,,,,,
1998/5/22,8.2795,,,6.56,,,,,,
1998/5/25,8.2796,,,6.5668,,,,,,
1998/5/26,8.2794,,,6.5729,,,,,,
1998/5/27,8.2796,,,6.5784,,,,,,
1998/5/28,8.2797,,,6.5834,,,,,,
1998/5/29,8.2795,,,6.5879,,,,,,
1998/6/1,8.2793,,,6.5879,,,,,,
1998/6/2,8.2795,,,6.5879,,,,,,
1998/6/3,8.2798,,,6.5879,,,,,,
1998/6/4,8.2799,,,6.5879,,,,,,
1998/6/5,8.2795,,,6.5879,,,,,,
1998/6/8,8.2794,,,6.5879,,,,,,
1998/6/9,8.2798,,,6.5879,,,,,,
1998/6/10,8.2799,,,6.5879,,,,,,
1998/6/11,8.2797,,,6.5879,,,,,,
1998/6/12,8.2798,,,6.5879,,,,,,
1998/6/15,8.2799,,,6.5879,,,,,,
1998/6/16,8.2799,,,6.5879,,,,,,
1998/6/17,8.2799,,,6.5879,,,,,,
1998/6/18,8.2799,,,6.5879,,,,,,
1998/6/19,8.2798,,,6.5879,,,,,,
1998/6/22,8.2796,,,6.6273,,,,,,
1998/6/23,8.2796,,,6.6021,,,,,,
1998/6/24,8.2798,,,6.6765,,,,,,
1998/6/25,8.2798,,,6.6465,,,,,,
1998/6/26,8.2799,,,6.6194,,,,,,
1998/6/29,8.2797,,,6.5714,,,,,,
1998/6/30,8.2798,,,6.5644,,,,,,
1998/7/1,8.2797,,,6.4999,,,,,,
1998/7/2,8.2799,,,6.4999,,,,,,
1998/7/3,8.2799,,,6.4999,,,,,,
1998/7/6,8.2798,,,6.4999,,,,,,
1998/7/7,8.2798,,,6.4999,,,,,,
1998/7/8,8.2796,,,6.4999,,,,,,
1998/7/9,8.2799,,,6.4999,,,,,,
1998/7/10,8.2797,,,6.4999,,,,,,
1998/7/13,8.2797,,,6.4999,,,,,,
1998/7/14,8.2796,,,6.257,,,,,,
1998/7/15,8.2796,,,6.0377,,,,,,
1998/7/16,8.2798,,,5.8398,,,,,,
1998/7/17,8.2798,,,5.6369,,,,,,
1998/7/20,8.2797,,,5.5412,,,,,,
1998/7/21,8.2798,,,5.525,,,,,,
1998/7/22,8.2798,,,5.5068,,,,,,
1998/7/23,8.2797,,,5.4903,,,,,,
1998/7/24,8.2796,,,5.49,,,,,,
1998/7/27,8.2796,,,5.5382,,,,,,
1998/7/28,8.2799,,,5.5903,,,,,,
1998/7/29,8.2799,,,5.6031,,,,,,
1998/7/30,8.2799,,,5.6147,,,,,,
1998/7/31,8.2799,,,5.6251,,,,,,
1998/8/3,8.2799,,,5.5134,,,,,,
1998/8/4,8.2799,,,5.4344,,,,,,
1998/8/5,8.28,,,5.3849,,,,,,
1998/8/6,8.2799,,,5.3354,,,,,,
1998/8/7,8.2798,,,5.2907,,,,,,
1998/8/10,8.2801,,,5.2867,,,,,,
1998/8/11,8.2799,,,5.2577,,,,,,
1998/8/12,8.2799,,,5.1824,,,,,,
1998/8/13,8.2798,,,5.1263,,,,,,
1998/8/14,8.2799,,,5.1947,,,,,,
1998/8/17,8.2799,,,5.1374,,,,,,
1998/8/18,8.2799,,,5.1958,,,,,,
1998/8/19,8.2799,,,5.2287,,,,,,
1998/8/20,8.2799,,,5.3031,,,,,,
1998/8/21,8.2799,,,5.251,,,,,,
1998/8/24,8.28,,,5.2007,,,,,,
1998/8/25,8.2799,,,5.0987,,,,,,
1998/8/26,8.28,,,4.9873,,,,,,
1998/8/27,8.2799,,,4.8569,,,,,,
1998/8/28,8.28,,,4.7679,,,,,,
1998/8/31,8.28,,,4.8901,,,,,,
1998/9/1,8.28,,,5.0004,,,,,,
1998/9/2,8.2799,,,5.1291,,,,,,
1998/9/3,8.28,,,5.1626,,,,,,
1998/9/4,8.28,,,5.1175,5.5,,,,,
1998/9/7,8.2796,,,4.9579,,,,,,
1998/9/8,8.2799,,,4.8139,,,,,,
1998/9/9,8.28,,,4.8054,,,,,,
1998/9/10,8.2798,,,4.8472,,,,,,
1998/9/11,8.2798,,,4.93,,,,,,
1998/9/14,8.279,,,5.0922,,,,,,
1998/9/15,8.2788,,,5.1074,,,,,,
1998/9/16,8.2785,,,5.0484,,,,,,
1998/9/17,8.2784,,,5.0388,,,,,,
1998/9/18,8.2783,,,4.9476,,,,,,
1998/9/21,8.2782,,,4.8216,,,,,,
1998/9/22,8.2785,,,4.7865,,,,,,
1998/9/23,8.2786,,,4.7548,,,,,,
1998/9/24,8.2785,,,4.7,,,,,,
1998/9/25,8.2783,,,4.7,,,,,,
1998/9/28,8.2782,,,4.7,,,,,,
1998/9/29,8.2783,,,4.7753,,,,,,
1998/9/30,8.2782,,,4.8433,,,,,,
1998/10/5,8.278,,,4.9046,,,,,,
1998/10/6,8.278,,,4.96,,,,,,
1998/10/7,8.2779,,,4.9407,,,,,,
1998/10/8,8.2778,,,4.8782,,,,,,
1998/10/9,8.2777,,,4.8643,,,,,,
1998/10/12,8.2777,,,4.8275,,,,,,
1998/10/13,8.2775,,,4.7821,,,,,,
1998/10/14,8.2776,,,4.7826,,,,,,
1998/10/15,8.2777,,,4.7612,,,,,,
1998/10/16,8.2778,,,4.7529,,,,,,
1998/10/19,8.2776,,,4.7599,,,,,,
1998/10/20,8.2778,,,4.7492,,,,,,
1998/10/21,8.2779,,,4.7371,,,,,,
1998/10/22,8.2778,,,4.7369,,,,,,
1998/10/23,8.2782,,,4.7285,,,,,,
1998/10/26,8.2778,,,4.6854,,,,,,
1998/10/27,8.2777,,,4.6902,,,,,,
1998/10/28,8.2776,,,4.6911,,,,,,
1998/10/29,8.2778,,,4.6935,,,,,,
1998/10/30,8.2776,,,4.6874,,,,,,
1998/11/2,8.2778,,,4.7032,,,,,,
1998/11/3,8.2777,,,4.6757,,,,,,
1998/11/4,8.278,,,4.6932,,,,,,
1998/11/5,8.2778,,,4.706,,,,,,
1998/11/6,8.2777,,,4.7224,,,,,,
1998/11/9,8.2779,,,4.73,,,,,,
1998/11/10,8.2777,,,4.7513,,,,,,
1998/11/11,8.2776,,,4.7469,,,,,,
1998/11/12,8.2777,,,4.6913,,,,,,
1998/11/13,8.2775,,,4.6594,,,,,,
1998/11/16,,,,4.6454,,,,,,
1998/11/17,8.2778,,,4.6449,,,,,,
1998/11/18,8.2778,,,4.6136,,,,,,
1998/11/19,8.2779,,,4.6174,,,,,,
1998/11/20,8.2779,,,4.5977,,,,,,
1998/11/23,8.2777,,,4.5706,,,,,,
1998/11/24,8.2777,,,4.5468,,,,,,
1998/11/25,8.2778,,,4.539,,,,,,
1998/11/26,8.2777,,,4.51,,,,,,
1998/11/27,8.2778,,,4.4901,,,,,,
1998/11/30,8.2778,,,4.4739,,,,,,
1998/12/1,8.2782,,,4.4691,,,,,,
1998/12/2,8.2782,,,4.458,,,,,,
1998/12/3,8.278,,,4.4611,,,,,,
1998/12/4,8.2779,,,4.4639,,,,,,
